Site;Habitat;Substrate;Station;Date;Time;Depth;Sampling_depth;Latitude;Longitude;Motu;Project;best_identity_database;Assignement_Level;Scientific_Name;mean_pcr_count_reads;SR
Stylaster;Pelagic;None;SM00611_80;15/06/2019;09:59;1100;80;-23.6205;167.7792167;Motu049;Seamount;0.983870967742;genus;Diaphus;1487.5;1
Antigonia;Summit50;Seamount;SM00303;17/04/2019;14:19;58;NA;-23.4105;168.0671667;Motu411;Seamount;1;species;Naso lopezi;27.4166666666667;1
Antigonia;Summit50;Seamount;SM00303;17/04/2019;14:19;58;NA;-23.4105;168.0671667;Motu123;Seamount;1;species;Pteraclis aesticola;6260.91666666667;1
Antigonia;Summit50;Seamount;SM00303;17/04/2019;14:19;58;NA;-23.4105;168.0671667;Motu284;Seamount;0.920634920635;genus;Iniistius;17.3333333333333;1
Antigonia;Summit50;Seamount;SM00303;17/04/2019;14:19;58;NA;-23.4105;168.0671667;Motu199;Seamount;1;species;Decapterus macrosoma;1.75;1
Antigonia;Summit50;Seamount;SM00303;17/04/2019;14:19;58;NA;-23.4105;168.0671667;Motu200;Seamount;1;species;Decapterus macarellus;796.5;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu063;Seamount;0.890625;family;Myctophidae;2.91666666666667;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu136;Seamount;0.857142857143;family;Myctophidae;179.416666666667;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu023;Seamount;0.984126984127;genus;Cypselurus;2.5;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu124;Seamount;1;species;Cubiceps squamiceps;12.4166666666667;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu028;Seamount;0.805970149254;order;Perciformes;324.5;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu154;Seamount;1;species;Selar crumenophthalmus;965.333333333333;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu060;Seamount;0.91935483871;genus;Diaphus;64.4583333333333;1
Noumea;Pelagic;None;SM00111-80;05/04/2019;;sondeur éteint;80;-22.22655;165.93445;Motu138;Seamount;0.890625;family;Myctophidae;2;1
Stylaster;Pelagic;None;SM00611_1000;15/06/2019;08:43;1099;1000;-23.6199;167.7787833;Motu312;Seamount;0.984126984127;genus;Lampadena;1447.45833333333;1
Stylaster;Pelagic;None;SM00611_1000;15/06/2019;08:43;1099;1000;-23.6199;167.7787833;Motu086;Seamount;0.8125;class;Actinopteri;4.41666666666667;1
PoyaNepoui;DeepSlope;Slope;SM00204;08/04/2019;16:20;148;NA;-21.4381;165.02058;Motu445;Seamount;0.888888888889;family;Myctophidae;23.75;1
PoyaNepoui;DeepSlope;Slope;SM00204;08/04/2019;16:20;148;NA;-21.4381;165.02058;Motu319;Seamount;0.904761904762;genus;Diaphus;5725.33333333333;1
PoyaNepoui;DeepSlope;Slope;SM00204;08/04/2019;16:20;148;NA;-21.4381;165.02058;Motu313;Seamount;0.920634920635;genus;Diaphus;61.1666666666667;1
PoyaNepoui;DeepSlope;Slope;SM00204;08/04/2019;16:20;148;NA;-21.4381;165.02058;Motu320;Seamount;0.888888888889;family;Myctophidae;44.4166666666667;1
Noumea;DeepSlope;Slope;SM00107;06/04/2019;10:06;210;NA;-22.1;165.98333;Motu060;Seamount;0.91935483871;genus;Diaphus;11606.5833333333;1
Noumea;DeepSlope;Slope;SM00107;06/04/2019;10:06;210;NA;-22.1;165.98333;Motu464;Seamount;0.815384615385;order;Myctophiformes;3625.5;1
Noumea;DeepSlope;Slope;SM00107;06/04/2019;10:06;210;NA;-22.1;165.98333;Motu148;Seamount;1;species;Acanthocybium solandri;10.1666666666667;1
PoyaNepoui;DeepSlope;Slope;SM00208;08/04/2019;10:06;174;NA;-21.39759;164.90327;Motu058;Seamount;0.903225806452;genus;Diaphus;4.75;1
PoyaNepoui;DeepSlope;Slope;SM00208;08/04/2019;10:06;174;NA;-21.39759;164.90327;Motu316;Seamount;0.920634920635;genus;Diaphus;2386.25;1
PoyaNepoui;DeepSlope;Slope;SM00208;08/04/2019;10:06;174;NA;-21.39759;164.90327;Motu421;Seamount;1;species;Emmelichthys struhsakeri;21622.6666666667;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu443;Seamount;0.859375;family;Argentinidae;4515.79166666667;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu115;Seamount;0.835820895522;order;Pempheriformes;4361.19444444444;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu202;Seamount;1;species;Eubalichthys mosaicus;4765.58333333333;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu182;Seamount;0.969696969697;genus;Schedophilus;1482.83333333333;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu474;Seamount;0.91935483871;genus;Chauliodus;95.1666666666667;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu064;Seamount;0.984375;genus;Diogenichthys;1779.41666666667;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu049;Seamount;0.983870967742;genus;Diaphus;4224.58333333333;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu361;Seamount;0.830769230769;order;Centrarchiformes;4760;1
KaimonMaru;Summit250;Seamount;SM00701;17/06/2019;13:25;244;236;-24.7063;168.1398833;Motu218;Seamount;1;species;Ariomma lurida;2854.58333333333;1
KaimonMaru;Pelagic;None;SM00711_150;17/06/2019;12:39;1391;150;-24.6522833;168.12495;Motu053;Seamount;0.952380952381;genus;Diaphus;21.75;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu138;Seamount;0.890625;family;Myctophidae;2505.38095238095;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu133;Seamount;0.861538461538;family;Zoarcidae;721.375;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu053;Seamount;0.952380952381;genus;Diaphus;783.5;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu058;Seamount;0.903225806452;genus;Diaphus;376.625;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu161;Seamount;1;species;Epinephelus polyphekadion;812.033333333333;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu041;Seamount;1;species;Evoxymetopon poeyi;1344.5;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu538;Seamount;1;species;Beryx splendens;4727.15277777778;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu262;Seamount;0.935483870968;genus;Nannobrachium;2567.95833333333;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu228;Seamount;1;species;Triphoturus nigrescens;346.666666666667;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu005;Seamount;0.968253968254;genus;Beryx;10.7;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu445;Seamount;0.888888888889;family;Myctophidae;421.5;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu311;Seamount;0.936507936508;genus;Diaphus;1253.75;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu063;Seamount;0.890625;family;Myctophidae;549.333333333333;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu064;Seamount;0.984375;genus;Diogenichthys;3242.91666666667;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu493;Seamount;1;species;Squalus montalbani;326;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu313;Seamount;0.920634920635;genus;Diaphus;0.916666666666667;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu316;Seamount;0.920634920635;genus;Diaphus;586.166666666667;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu049;Seamount;0.983870967742;genus;Diaphus;6.04166666666667;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu314;Seamount;1;species;Diaphus splendidus;613.458333333333;1
Stylaster;Summit500;Seamount;SM00610;14/06/2019;14:10;461;455;-23.66416667;167.7202167;Motu464;Seamount;0.815384615385;order;Myctophiformes;1.33333333333333;1
Antigonia;Summit50;Seamount;SM00305;17/04/2019;15:41;58;NA;-23.4048333;168.0825;Motu295;Seamount;0.8125;order;Labriformes;11503.25;1
Antigonia;Summit50;Seamount;SM00305;17/04/2019;15:41;58;NA;-23.4048333;168.0825;Motu464;Seamount;0.815384615385;order;Myctophiformes;1215.5;1
Antigonia;Summit50;Seamount;SM00305;17/04/2019;15:41;58;NA;-23.4048333;168.0825;Motu092;Seamount;0.950819672131;genus;Merluccius;79.1666666666667;1
Antigonia;Summit50;Seamount;SM00305;17/04/2019;15:41;58;NA;-23.4048333;168.0825;Motu412;Seamount;0.953125;genus;Naso;70.8333333333333;1
Antigonia;Summit50;Seamount;SM00305;17/04/2019;15:41;58;NA;-23.4048333;168.0825;Motu200;Seamount;1;species;Decapterus macarellus;146.5;1
PoyaNepoui;DeepSlope;Slope;SM00202;08/04/2019;15:04;95;NA;-21.45483;165.04361;Motu365;Seamount;0.80303030303;order;Gobiiformes;9387.83333333333;1
PoyaNepoui;DeepSlope;Slope;SM00202;08/04/2019;15:04;95;NA;-21.45483;165.04361;Motu445;Seamount;0.888888888889;family;Myctophidae;55.9166666666667;1
Noumea;DeepSlope;Slope;SM00110;06/04/2019;11:46;210;NA;-22.03333;165.95;Motu023;Seamount;0.984126984127;genus;Cypselurus;4516.83333333333;1
Noumea;DeepSlope;Slope;SM00110;06/04/2019;11:46;210;NA;-22.03333;165.95;Motu260;Seamount;0.859375;family;Myctophidae;7966.88333333333;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu200;Seamount;1;species;Decapterus macarellus;6.38888888888889;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu515;Seamount;0.983606557377;genus;Neotrygon;648.25;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu412;Seamount;0.953125;genus;Naso;12.125;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu138;Seamount;0.890625;family;Myctophidae;776.595238095238;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu391;Seamount;0.833333333333;order;Centrarchiformes;2291.83333333333;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu285;Seamount;0.846153846154;order;Labriformes;5847.33333333333;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu174;Seamount;0.876923076923;family;Odontobutidae;2;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu343;Seamount;1;species;Parupeneus multifasciatus;938.583333333333;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu189;Seamount;1;species;Xenobalistes tumidipectoris;29.2916666666667;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu438;Seamount;0.8;order;Kurtiformes;2660.22222222222;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu428;Seamount;0.953125;genus;Lethrinus;1210.16666666667;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu085;Seamount;1;species;Heniochus diphreutes;2.16666666666667;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu064;Seamount;0.984375;genus;Diogenichthys;440.833333333333;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu284;Seamount;0.920634920635;genus;Iniistius;10.8333333333333;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu236;Seamount;0.967741935484;genus;Myctophum;466.75;1
Antigonia;Summit50;Seamount;SM00301;17/04/2019;12:33;54;NA;-23.3911667;168.065;Motu362;Seamount;0.859375;family;Labridae;628.5;1
Stylaster;Summit500;Seamount;SM00603;15/06/2019;14:46;466;461;-23.6223333;167.7141667;Motu086;Seamount;0.8125;class;Actinopteri;8269.75;1
JumeauWest;Summit250;Seamount;SM00506;13/06/2019;15:40;253;247;-23.67873333;168.0125;Motu313;Seamount;0.920634920635;genus;Diaphus;4616.33333333333;1
JumeauWest;Summit250;Seamount;SM00506;13/06/2019;15:40;253;247;-23.67873333;168.0125;Motu557;Seamount;0.850746268657;family;Sphyraenidae;5094.08333333333;1
KaimonMaru;Summit250;Seamount;SM00707;16/06/2019;14:35;273;267;-24.77163333;168.1363667;Motu115;Seamount;0.835820895522;order;Pempheriformes;920.083333333333;1
KaimonMaru;Summit250;Seamount;SM00707;16/06/2019;14:35;273;267;-24.77163333;168.1363667;Motu136;Seamount;0.857142857143;family;Myctophidae;5651.41666666667;1
KaimonMaru;Summit250;Seamount;SM00707;16/06/2019;14:35;273;267;-24.77163333;168.1363667;Motu443;Seamount;0.859375;family;Argentinidae;107.125;1
KaimonMaru;Summit250;Seamount;SM00707;16/06/2019;14:35;273;267;-24.77163333;168.1363667;Motu105;Seamount;0.863636363636;family;Gobiidae;5848.25;1
KaimonMaru;Summit250;Seamount;SM00707;16/06/2019;14:35;273;267;-24.77163333;168.1363667;Motu053;Seamount;0.952380952381;genus;Diaphus;1092.75;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu120;Seamount;0.953125;genus;Nealotus;40.2916666666667;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu133;Seamount;0.861538461538;family;Zoarcidae;26.7083333333333;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu138;Seamount;0.890625;family;Myctophidae;67.0833333333333;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu064;Seamount;0.984375;genus;Diogenichthys;162.666666666667;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu269;Seamount;0.951612903226;genus;Bolinichthys;39;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu313;Seamount;0.920634920635;genus;Diaphus;1.58333333333333;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu319;Seamount;0.904761904762;genus;Diaphus;128.083333333333;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu320;Seamount;0.888888888889;family;Myctophidae;3.16666666666667;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu445;Seamount;0.888888888889;family;Myctophidae;2.08333333333333;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu341;Seamount;0.923076923077;genus;Parupeneus;2.66666666666667;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu225;Seamount;0.90625;genus;Lethrinus;940.805555555556;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu424;Seamount;1;species;Lutjanus argentimaculatus;253.583333333333;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu464;Seamount;0.815384615385;order;Myctophiformes;255.875;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu435;Seamount;0.863636363636;family;Myctophidae;578.083333333333;1
Antigonia;Pelagic;None;SM00311_20;12/06/2019;08:21;1244;20;-23.4340167;168.17175;Motu060;Seamount;0.91935483871;genus;Diaphus;347.583333333333;1
Stylaster;Summit500;Seamount;SM00609;14/06/2019;15:49;439;434;-23.64386667;167.7252167;Motu313;Seamount;0.920634920635;genus;Diaphus;58.5;1
Stylaster;Summit500;Seamount;SM00609;14/06/2019;15:49;439;434;-23.64386667;167.7252167;Motu198;Seamount;0.967741935484;genus;Macrorhamphosodes;1344.91666666667;1
Stylaster;Summit500;Seamount;SM00609;14/06/2019;15:49;439;434;-23.64386667;167.7252167;Motu126;Seamount;0.921875;genus;Eumegistus;5851.16666666667;1
Stylaster;Summit500;Seamount;SM00609;14/06/2019;15:49;439;434;-23.64386667;167.7252167;Motu064;Seamount;0.984375;genus;Diogenichthys;11167.9166666667;1
KaimonMaru;Summit250;Seamount;SM00705;17/06/2019;09:45;238;230;-24.74338333;168.13055;Motu064;Seamount;0.984375;genus;Diogenichthys;845;1
Stylaster;Pelagic;None;SM00611_150;15/06/2019;09:59;1100;150;-23.6205;167.7789833;Motu225;Seamount;0.90625;genus;Lethrinus;1227.54166666667;1
Stylaster;Pelagic;None;SM00611_150;15/06/2019;09:59;1100;150;-23.6205;167.7789833;Motu212;Seamount;0.983870967742;genus;Thunnus;400.166666666667;1
Stylaster;Pelagic;None;SM00611_150;15/06/2019;09:59;1100;150;-23.6205;167.7789833;Motu133;Seamount;0.861538461538;family;Zoarcidae;443.625;1
Stylaster;Pelagic;None;SM00611_150;15/06/2019;09:59;1100;150;-23.6205;167.7789833;Motu445;Seamount;0.888888888889;family;Myctophidae;1464.91666666667;1
Stylaster;Pelagic;None;SM00611_20;15/06/2019;09:59;1098;20;-23.6209667;167.7792833;Motu058;Seamount;0.903225806452;genus;Diaphus;14253.1666666667;1
Stylaster;Pelagic;None;SM00611_20;15/06/2019;09:59;1098;20;-23.6209667;167.7792833;Motu049;Seamount;0.983870967742;genus;Diaphus;2.41666666666667;1
Stylaster;Pelagic;None;SM00611_20;15/06/2019;09:59;1098;20;-23.6209667;167.7792833;Motu060;Seamount;0.91935483871;genus;Diaphus;5298.25;1
Stylaster;Pelagic;None;SM00611_20;15/06/2019;09:59;1098;20;-23.6209667;167.7792833;Motu138;Seamount;0.890625;family;Myctophidae;6250.41666666667;1
KaimonMaru;Summit250;Seamount;SM00709;16/06/2019;13:09;325;320;-24.77823333;168.1586;Motu269;Seamount;0.951612903226;genus;Bolinichthys;4669.86111111111;1
KaimonMaru;Summit250;Seamount;SM00709;16/06/2019;13:09;325;320;-24.77823333;168.1586;Motu141;Seamount;1;species;Bolinichthys distofax;1470.25;1
KaimonMaru;Summit250;Seamount;SM00709;16/06/2019;13:09;325;320;-24.77823333;168.1586;Motu443;Seamount;0.859375;family;Argentinidae;134.583333333333;1
KaimonMaru;Summit250;Seamount;SM00709;16/06/2019;13:09;325;320;-24.77823333;168.1586;Motu049;Seamount;0.983870967742;genus;Diaphus;7666.08333333333;1
KaimonMaru;Summit250;Seamount;SM00709;16/06/2019;13:09;325;320;-24.77823333;168.1586;Motu092;Seamount;0.950819672131;genus;Merluccius;286.833333333333;1
KaimonMaru;Summit250;Seamount;SM00709;16/06/2019;13:09;325;320;-24.77823333;168.1586;Motu313;Seamount;0.920634920635;genus;Diaphus;18.3333333333333;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu434;Seamount;0.861538461538;family;Myctophidae;1310.20833333333;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu319;Seamount;0.904761904762;genus;Diaphus;643.216666666667;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu023;Seamount;0.984126984127;genus;Cypselurus;194.25;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu477;Seamount;0.890625;family;Stomiidae;24;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu241;Seamount;0.934426229508;genus;Myctophum;298.5;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu444;Seamount;1;species;Diaphus chrysorhynchus;204.75;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu461;Seamount;0.936507936508;genus;Pristipomoides;74.25;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu313;Seamount;0.920634920635;genus;Diaphus;4.13888888888889;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu144;Seamount;0.921875;genus;Bolinichthys;2216.08333333333;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu049;Seamount;0.983870967742;genus;Diaphus;3.625;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu320;Seamount;0.888888888889;family;Myctophidae;226.616666666667;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu464;Seamount;0.815384615385;order;Myctophiformes;304.541666666667;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu445;Seamount;0.888888888889;family;Myctophidae;216.516666666667;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu056;Seamount;0.967741935484;genus;Diaphus;1361.83333333333;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu063;Seamount;0.890625;family;Myctophidae;636.916666666667;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu317;Seamount;0.936507936508;genus;Diaphus;229.888888888889;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu060;Seamount;0.91935483871;genus;Diaphus;268.472222222222;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu058;Seamount;0.903225806452;genus;Diaphus;35.6666666666667;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu262;Seamount;0.935483870968;genus;Nannobrachium;4;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu138;Seamount;0.890625;family;Myctophidae;89.5833333333333;1
PoyaNepoui;Pelagic;None;SM00211-500;09/04/2019;;1087;500;-21.45376;164.9077;Motu316;Seamount;0.920634920635;genus;Diaphus;1.25;1
